NUM_VEHICLES	TRUCK_COST	TRUCK_SPEED	KM_COST	X_DEPOT	Y_DEPOT	TW_E	TW_L
25	65	58	74	3.04	3.03	540	1320

LOCKER_ID	X	Y	AV_CAPAC.

SHOP_ID	X	Y	TW_E1	TW_L1	TW_E2	TW_L2	AV_CAPAC.

ORDER_ID	WEIGHT	VOLUME	PRIORITY	DP_ID	X	Y	TW_PROBABILITIES
O1	1	2	1	H2328	0.58	3.48	570,750,0.37
O1	1	2	2	H2876	1.04	3.94	870,1050,0.43
O1	1	2	3	H276	2.63	5.44	1020,1200,0.48
O2	7	5	1	H1823	2.06	0.95	630,810,0.76
O2	7	5	2	H274	1.87	2.8	870,1050,0.44
O2	7	5	3	H2766	1.4	1.88	870,1050,0.65
O3	8	9	1	H1024	2.89	3.25	900,1080,0.48
O3	8	9	2	H1117	1.56	3.83	840,1020,0.82
O3	8	9	3	H928	4.37	5.5	660,840,0.25
O4	9	2	1	H253	3.84	4.24	900,1080,0.62
O4	9	2	2	H367	0.79	3.07	960,1140,0.55
O4	9	2	3	H2124	2.5	5.37	690,870,0.53
O5	3	8	1	H117	5.06	0.72	660,840,0.69
O5	3	8	2	H2564	3.23	4.48	900,1080,0.76
O5	3	8	3	H2770	3.51	4.76	600,780,0.23
O6	6	9	1	H440	4.14	2.03	600,780,0.4
O6	6	9	2	H1276	5.8	2.22	720,900,0.44
O6	6	9	3	H243	2.42	4.85	840,1020,0.49
O7	1	8	1	H1699	4.73	1.06	540,720,0.58
O7	1	8	2	H2480	5.27	0.96	570,750,0.65
O7	1	8	3	H188	0.55	2.08	600,780,0.32
O8	7	9	1	H198	1.32	1.81	1020,1200,0.95
O8	7	9	2	H313	5.31	1.0	720,900,0.29
O8	7	9	3	H586	3.25	5.92	540,720,0.9
O9	2	3	1	H1670	2.77	0.7	660,840,0.63
O9	2	3	2	H380	3.47	4.47	540,720,0.22
O9	2	3	3	H796	1.09	0.25	840,1020,0.23
O10	3	2	1	H838	1.91	4.77	720,900,1.0
O10	3	2	2	H1166	2.09	3.06	1020,1200,0.48
O10	3	2	3	H1182	3.93	1.6	870,1050,0.94
O11	4	10	1	H2856	2.68	5.23	960,1140,0.28
O11	4	10	2	H1615	2.9	0.6	1080,1260,0.56
O11	4	10	3	H1019	4.18	3.99	720,900,0.83
O12	6	5	1	H351	0.3	5.44	1050,1230,0.47
O12	6	5	2	H554	4.98	5.76	630,810,0.81
O12	6	5	3	H2466	2.07	5.01	1020,1200,0.4
O13	10	2	1	H1903	0.68	1.66	690,870,0.53
O13	10	2	2	H28	5.57	0.04	720,900,0.24
O13	10	2	3	H2167	2.31	2.22	1080,1260,0.38
O14	6	8	1	H2903	4.52	1.87	1050,1230,0.43
O14	6	8	2	H2443	4.14	4.59	720,900,0.27
O14	6	8	3	H1004	2.28	4.42	1080,1260,0.55
O15	8	4	1	H1916	2.67	1.57	960,1140,0.29
O15	8	4	2	H1713	5.37	0.68	900,1080,0.79
O15	8	4	3	H2737	3.43	4.2	690,870,0.53
O16	9	3	1	H1961	3.02	1.86	900,1080,0.69
O16	9	3	2	H2110	5.39	4.99	630,810,0.83
O16	9	3	3	H1273	4.36	4.31	570,750,0.99
O17	2	2	1	H95	2.62	4.17	1050,1230,0.41
O17	2	2	2	H948	0.91	1.4	960,1140,0.65
O17	2	2	3	H610	1.49	5.98	660,840,0.66
O18	3	8	1	H2146	2.76	4.72	1020,1200,0.96
O18	3	8	2	H2496	2.42	4.23	960,1140,0.73
O18	3	8	3	H1840	4.76	3.76	630,810,0.63
O19	6	1	1	H22	0.64	0.64	1050,1230,0.39
O19	6	1	2	H165	5.4	2.34	900,1080,0.71
O19	6	1	3	H917	2.65	4.39	540,720,0.62
O20	9	4	1	H982	4.76	1.93	540,720,0.69
O20	9	4	2	H2976	0.05	1.38	540,720,0.61
O20	9	4	3	H1900	4.26	1.05	660,840,0.65
O21	8	5	1	H1292	3.93	5.7	720,900,0.62
O21	8	5	2	H2663	2.55	5.14	1050,1230,0.36
O21	8	5	3	H1234	4.54	4.66	840,1020,0.64
O22	10	4	1	H2086	0.5	1.43	570,750,0.46
O22	10	4	2	H2818	5.36	5.15	570,750,0.73
O22	10	4	3	H286	2.45	3.52	1020,1200,0.57
O23	7	6	1	H2170	1.68	1.2	630,810,0.61
O23	7	6	2	H1699	4.73	1.06	540,720,0.58
O23	7	6	3	H1063	2.63	1.96	960,1140,0.68
O24	9	5	1	H2197	5.59	4.68	840,1020,0.77
O24	9	5	2	H2234	2.86	0.53	660,840,0.26
O24	9	5	3	H1953	5.88	0.73	1050,1230,0.45
O25	4	1	1	H2051	2.51	3.87	630,810,0.62
O25	4	1	2	H1824	5.59	3.31	660,840,0.6
O25	4	1	3	H2425	3.53	4.45	630,810,0.68
O26	6	3	1	H1989	2.72	1.71	1020,1200,0.96
O26	6	3	2	H1934	5.46	4.57	660,840,0.42
O26	6	3	3	H2738	1.93	0.22	870,1050,0.78
O27	2	5	1	H2063	4.8	3.44	600,780,0.65
O27	2	5	2	H2155	4.87	0.63	1020,1200,0.97
O27	2	5	3	H1866	5.83	5.17	630,810,0.73
O28	8	4	1	H2880	4.29	4.87	570,750,0.95
O28	8	4	2	H2123	0.79	1.77	900,1080,0.33
O28	8	4	3	H2773	2.81	0.76	600,780,0.92
O29	10	9	1	H1491	0.53	4.06	1020,1200,0.82
O29	10	9	2	H760	0.63	3.28	630,810,0.6
O29	10	9	3	H2834	1.61	5.27	1080,1260,0.21
O30	4	4	1	H92	3.81	4.82	840,1020,0.64
O30	4	4	2	H41	0.54	0.95	960,1140,0.45
O30	4	4	3	H1333	1.36	5.76	870,1050,0.85
O31	9	5	1	H1584	1.55	3.1	840,1020,0.43
O31	9	5	2	H2674	3.26	5.68	1020,1200,0.54
O31	9	5	3	H33	3.99	4.6	690,870,0.45
O32	3	1	1	H924	5.32	4.97	840,1020,0.89
O32	3	1	2	H1564	0.88	4.19	630,810,0.67
O32	3	1	3	H2164	4.4	1.56	720,900,0.87
O33	5	6	1	H770	2.63	2.85	1050,1230,0.72
O33	5	6	2	H2356	4.31	1.49	1020,1200,0.63
O33	5	6	3	H601	0.56	3.77	840,1020,0.78
O34	10	4	1	H1800	1.75	0.27	1050,1230,0.31
O34	10	4	2	H2253	0.47	5.22	1020,1200,0.79
O34	10	4	3	H612	3.46	4.81	660,840,0.85
O35	5	4	1	H613	2.01	2.99	840,1020,0.66
O35	5	4	2	H1816	5.77	1.5	720,900,0.21
O35	5	4	3	H540	0.5	4.68	630,810,0.45
O36	8	6	1	H495	5.32	1.18	900,1080,0.9
O36	8	6	2	H136	3.14	5.1	840,1020,0.52
O36	8	6	3	H1150	4.61	4.99	870,1050,0.81
O37	10	9	1	H937	1.42	1.51	720,900,0.72
O37	10	9	2	H789	5.56	4.93	630,810,0.54
O37	10	9	3	H2157	3.53	4.93	1050,1230,0.83
O38	1	2	1	H894	0.32	2.58	960,1140,0.63
O38	1	2	2	H2452	3.44	1.16	1080,1260,0.38
O38	1	2	3	H2856	2.68	5.23	960,1140,0.28
O39	7	7	1	H2960	3.97	2.31	1020,1200,0.62
O39	7	7	2	H2425	3.53	4.45	630,810,0.68
O39	7	7	3	H27	2.35	0.94	720,900,0.33
O40	8	4	1	H1897	4.0	2.71	900,1080,0.47
O40	8	4	2	H340	3.18	2.1	1050,1230,0.21
O40	8	4	3	H2475	1.0	5.48	960,1140,0.9
O41	3	6	1	H2491	4.32	4.2	1050,1230,0.42
O41	3	6	2	H2501	0.44	1.8	720,900,0.26
O41	3	6	3	H1241	0.62	0.76	870,1050,0.29
O42	6	8	1	H1762	0.37	0.5	720,900,0.73
O42	6	8	2	H2197	5.59	4.68	840,1020,0.77
O42	6	8	3	H770	2.63	2.85	1050,1230,0.72
O43	7	3	1	H679	0.23	3.3	540,720,0.89
O43	7	3	2	H2508	2.5	2.84	630,810,0.4
O43	7	3	3	H2594	1.66	3.02	690,870,0.73
O44	1	9	1	H31	4.31	0.42	1050,1230,0.21
O44	1	9	2	H2463	1.36	3.44	900,1080,0.29
O44	1	9	3	H839	5.65	0.1	900,1080,0.7
O45	6	9	1	H89	1.89	2.93	660,840,0.3
O45	6	9	2	H2993	0.25	0.41	900,1080,0.43
O45	6	9	3	H1492	4.27	1.33	840,1020,0.7
O46	8	2	1	H592	4.25	5.53	660,840,0.29
O46	8	2	2	H1044	4.22	4.86	870,1050,0.61
O46	8	2	3	H1322	4.46	5.03	1080,1260,0.22
O47	4	9	1	H2213	1.76	2.86	900,1080,0.35
O47	4	9	2	H1072	1.37	4.6	1080,1260,0.95
O47	4	9	3	H262	0.28	5.46	540,720,0.39
O48	5	4	1	H1085	4.59	3.72	690,870,0.75
O48	5	4	2	H1364	5.35	1.73	630,810,0.35
O48	5	4	3	H1277	4.4	4.98	720,900,0.75
O49	7	5	1	H1476	3.8	3.3	570,750,0.71
O49	7	5	2	H2696	1.16	2.66	720,900,0.64
O49	7	5	3	H1136	2.64	0.59	870,1050,0.34
O50	8	5	1	H799	4.87	4.28	570,750,0.58
O50	8	5	2	H2202	4.1	5.22	600,780,0.35
O50	8	5	3	H130	1.21	5.79	960,1140,0.91
O51	6	7	1	H313	5.31	1.0	720,900,0.29
O51	6	7	2	H102	5.17	1.34	1080,1260,0.48
O51	6	7	3	H1222	2.41	1.97	540,720,0.6
O52	7	9	1	H570	0.39	5.4	600,780,0.99
O52	7	9	2	H129	3.18	2.38	870,1050,0.21
O52	7	9	3	H2805	2.62	4.71	570,750,0.59
O53	8	10	1	H2894	0.22	5.38	600,780,0.44
O53	8	10	2	H876	5.63	1.77	570,750,0.86
O53	8	10	3	H487	2.56	0.23	1080,1260,0.28
O54	3	3	1	H640	1.07	4.76	1050,1230,0.89
O54	3	3	2	H2538	2.55	5.99	900,1080,0.55
O54	3	3	3	H105	1.73	0.58	570,750,0.63
O55	7	10	1	H2216	3.1	3.72	1080,1260,0.57
O55	7	10	2	H1963	4.59	5.55	630,810,0.6
O55	7	10	3	H848	5.46	0.27	690,870,0.52
O56	3	3	1	H1186	0.49	2.57	600,780,1.0
O56	3	3	2	H580	4.42	3.92	570,750,0.67
O56	3	3	3	H525	1.42	2.23	1020,1200,0.94
O57	5	9	1	H390	1.74	4.63	1050,1230,0.88
O57	5	9	2	H1188	5.4	5.03	1050,1230,0.26
O57	5	9	3	H1197	4.14	4.39	870,1050,0.83
O58	4	8	1	H1240	2.98	4.72	1020,1200,0.33
O58	4	8	2	H1822	0.31	3.31	870,1050,0.49
O58	4	8	3	H1487	0.33	0.9	960,1140,0.84
O59	2	5	1	H2123	0.79	1.77	900,1080,0.33
O59	2	5	2	H2179	4.06	5.75	690,870,0.84
O59	2	5	3	H1640	3.25	5.8	570,750,0.29
O60	2	7	1	H2445	4.21	3.73	900,1080,0.64
O60	2	7	2	H407	3.01	4.66	840,1020,0.22
O60	2	7	3	H11	1.02	3.43	690,870,0.28
O61	1	1	1	H2120	5.67	3.59	600,780,0.97
O61	1	1	2	H281	5.6	4.48	1080,1260,0.41
O61	1	1	3	H2044	2.56	2.23	600,780,0.58
O62	9	5	1	H2154	4.14	4.64	1050,1230,0.72
O62	9	5	2	H725	0.08	3.44	960,1140,0.5
O62	9	5	3	H2271	0.59	3.38	840,1020,0.5
O63	6	6	1	H1438	1.73	5.28	690,870,0.63
O63	6	6	2	H2791	5.16	3.72	870,1050,0.43
O63	6	6	3	H2924	2.6	5.61	1050,1230,0.36
O64	3	9	1	H2196	5.39	1.48	660,840,0.75
O64	3	9	2	H1328	3.12	1.15	570,750,0.87
O64	3	9	3	H803	1.85	0.71	1080,1260,0.71
O65	8	6	1	H930	5.54	0.31	960,1140,0.95
O65	8	6	2	H1030	3.23	0.68	1050,1230,0.81
O65	8	6	3	H2911	2.85	2.04	720,900,0.68
O66	8	2	1	H1942	5.57	5.31	570,750,0.55
O66	8	2	2	H180	0.9	1.52	600,780,0.89
