NUM_VEHICLES	TRUCK_COST	TRUCK_SPEED	KM_COST	X_DEPOT	Y_DEPOT	TW_E	TW_L
10	100	53	70	3.05	2.82	570	1290

LOCKER_ID	X	Y	AV_CAPAC.

SHOP_ID	X	Y	TW_E1	TW_L1	TW_E2	TW_L2	AV_CAPAC.

ORDER_ID	WEIGHT	VOLUME	PRIORITY	DP_ID	X	Y	TW_PROBABILITIES
O1	1	9	1	H161	3.75	3.98	660,840,0.73
O1	1	9	2	H216	4.95	4.54	840,1020,0.8
O1	1	9	3	H180	4.71	5.85	600,780,0.61
O2	9	7	1	H129	4.88	3.29	720,900,0.23
O2	9	7	2	H110	0.73	1.69	1080,1260,0.53
O2	9	7	3	H286	2.29	2.42	660,840,0.37
O3	3	10	1	H213	2.44	5.59	870,1050,0.59
O3	3	10	2	H130	5.32	2.81	630,810,0.27
O3	3	10	3	H263	4.54	3.08	1080,1260,0.43
O4	6	6	1	H43	0.35	1.44	840,1020,0.42
O4	6	6	2	H294	0.12	3.61	600,780,0.86
O4	6	6	3	H259	0.64	4.64	900,1080,0.86
O5	2	10	1	H91	2.78	3.72	540,720,0.98
O5	2	10	2	H203	3.11	5.98	720,900,0.48
O5	2	10	3	H214	0.36	2.63	720,900,0.46
O6	6	9	1	H223	5.83	0.0	960,1140,0.85
O6	6	9	2	H90	0.81	1.25	840,1020,0.28
O6	6	9	3	H284	2.47	3.43	840,1020,0.42
O7	4	7	1	H49	4.16	1.18	1020,1200,0.53
O7	4	7	2	H172	2.27	1.31	1050,1230,0.71
O7	4	7	3	H114	0.83	5.7	600,780,0.57
O8	7	6	1	H103	3.57	3.18	900,1080,0.76
O8	7	6	2	H292	2.22	3.7	840,1020,0.37
O8	7	6	3	H30	5.19	2.1	600,780,0.84
O9	7	9	1	H4	0.59	3.52	840,1020,0.36
O9	7	9	2	H38	2.83	4.49	1050,1230,0.75
O9	7	9	3	H143	0.57	0.37	690,870,0.79
O10	1	8	1	H3	0.22	0.26	600,780,0.69
O10	1	8	2	H79	4.66	0.69	870,1050,0.71
