NUM_VEHICLES	TRUCK_COST	TRUCK_SPEED	KM_COST	X_DEPOT	Y_DEPOT	TW_E	TW_L
10	98	43	78	2.95	3.29	540	1290

LOCKER_ID	X	Y	AV_CAPAC.

SHOP_ID	X	Y	TW_E1	TW_L1	TW_E2	TW_L2	AV_CAPAC.

ORDER_ID	WEIGHT	VOLUME	PRIORITY	DP_ID	X	Y	TW_PROBABILITIES
O1	9	3	1	H272	4.73	5.29	600,780,0.8
O1	9	3	2	H104	2.88	4.52	900,1080,0.29
O1	9	3	3	H17	3.38	5.77	1080,1260,0.87
O2	8	6	1	H253	3.81	0.26	900,1080,0.53
O2	8	6	2	H295	5.93	2.12	870,1050,0.96
O2	8	6	3	H290	4.43	0.56	1050,1230,0.42
O3	7	4	1	H111	5.02	1.34	540,720,0.56
O3	7	4	2	H97	2.32	5.2	1080,1260,0.52
O3	7	4	3	H255	4.8	5.95	720,900,0.2
O4	10	10	1	H261	1.13	0.97	600,780,0.5
O4	10	10	2	H120	5.57	3.75	690,870,0.84
O4	10	10	3	H43	5.06	2.75	1020,1200,0.25
O5	2	6	1	H196	3.54	1.19	540,720,0.25
O5	2	6	2	H211	2.18	5.8	1020,1200,0.53
O5	2	6	3	H162	3.08	0.89	720,900,0.7
O6	10	3	1	H40	4.45	5.08	960,1140,0.35
O6	10	3	2	H202	3.04	1.86	540,720,0.56
O6	10	3	3	H300	5.96	2.72	570,750,0.22
O7	6	7	1	H145	1.54	5.92	660,840,0.32
O7	6	7	2	H220	3.35	4.56	600,780,0.21
O7	6	7	3	H267	3.21	0.08	600,780,0.71
O8	6	3	1	H232	5.62	5.69	960,1140,0.33
O8	6	3	2	H186	4.99	5.61	720,900,0.2
O8	6	3	3	H184	1.56	1.81	1050,1230,0.33
O9	5	4	1	H180	0.71	5.54	1080,1260,0.5
O9	5	4	2	H46	5.63	5.54	600,780,0.27
O9	5	4	3	H239	2.86	4.35	870,1050,0.47
O10	9	5	1	H27	0.19	4.2	1020,1200,0.82
O10	9	5	2	H178	2.93	5.41	900,1080,0.95
O10	9	5	3	H237	5.6	4.71	600,780,0.66
O11	2	8	1	H51	0.99	4.51	1080,1260,0.76
O11	2	8	2	H158	1.69	4.92	720,900,0.8
O11	2	8	3	H239	2.86	4.35	870,1050,0.47
O12	1	2	1	H12	4.96	3.91	570,750,0.31
O12	1	2	2	H91	3.37	0.12	870,1050,0.72
O12	1	2	3	H196	3.54	1.19	540,720,0.25
O13	3	2	1	H212	3.47	2.39	570,750,0.76
O13	3	2	2	H165	0.13	0.78	630,810,0.64
O13	3	2	3	H101	0.13	0.75	600,780,0.82
O14	5	9	1	H95	5.52	3.83	630,810,0.87
O14	5	9	2	H210	4.31	3.23	570,750,0.43
O14	5	9	3	H195	3.08	0.45	630,810,0.93
O15	10	5	1	H265	1.47	4.91	630,810,0.7
O15	10	5	2	H295	5.93	2.12	870,1050,0.96
O15	10	5	3	H158	1.69	4.92	720,900,0.8
O16	9	1	1	H145	1.54	5.92	660,840,0.32
O16	9	1	2	H38	1.88	1.71	870,1050,0.77
O16	9	1	3	H100	5.27	3.2	630,810,0.62
O17	7	1	1	H76	1.02	2.34	1020,1200,0.94
O17	7	1	2	H261	1.13	0.97	600,780,0.5
O17	7	1	3	H69	2.84	5.36	1020,1200,0.72
O18	9	4	1	H155	4.58	1.28	570,750,0.71
O18	9	4	2	H195	3.08	0.45	630,810,0.93
O18	9	4	3	H214	1.07	3.0	960,1140,0.44
O19	6	3	1	H254	1.33	5.36	690,870,0.96
O19	6	3	2	H19	5.24	1.47	900,1080,0.68
O19	6	3	3	H40	4.45	5.08	960,1140,0.35
O20	1	2	1	H24	1.95	2.56	870,1050,0.4
O20	1	2	2	H111	5.02	1.34	540,720,0.56
O20	1	2	3	H52	2.59	0.8	840,1020,0.75
O21	3	5	1	H200	2.91	2.53	570,750,0.57
O21	3	5	2	H278	4.34	4.98	1020,1200,0.94
O21	3	5	3	H170	1.12	5.62	600,780,0.52
O22	2	4	1	H268	4.85	4.83	840,1020,0.44
O22	2	4	2	H143	2.0	2.43	870,1050,0.85
O22	2	4	3	H185	4.0	5.2	1020,1200,0.29
O23	2	2	1	H291	5.78	4.99	690,870,0.75
O23	2	2	2	H94	3.54	4.14	720,900,0.46
O23	2	2	3	H241	1.06	2.1	570,750,0.9
O24	4	3	1	H241	1.06	2.1	570,750,0.9
O24	4	3	2	H178	2.93	5.41	900,1080,0.95
O24	4	3	3	H187	0.14	1.19	720,900,0.8
O25	8	8	1	H246	3.44	3.46	870,1050,0.95
O25	8	8	2	H216	2.4	0.91	660,840,0.94
O25	8	8	3	H87	5.42	3.98	1020,1200,0.24
O26	8	4	1	H76	1.02	2.34	1020,1200,0.94
O26	8	4	2	H58	1.53	1.13	690,870,0.67
O26	8	4	3	H200	2.91	2.53	570,750,0.57
O27	1	3	1	H233	4.94	3.66	570,750,0.86
O27	1	3	2	H143	2.0	2.43	870,1050,0.85
O27	1	3	3	H239	2.86	4.35	870,1050,0.47
O28	7	4	1	H93	3.16	5.15	1020,1200,0.54
O28	7	4	2	H278	4.34	4.98	1020,1200,0.94
O28	7	4	3	H180	0.71	5.54	1080,1260,0.5
O29	1	5	1	H94	3.54	4.14	720,900,0.46
O29	1	5	2	H175	3.67	5.12	840,1020,0.51
O29	1	5	3	H146	2.33	5.1	960,1140,0.77
O30	5	8	1	H212	3.47	2.39	570,750,0.76
O30	5	8	2	H12	4.96	3.91	570,750,0.31
O30	5	8	3	H107	0.15	0.23	870,1050,0.58
O31	10	8	1	H153	0.24	1.77	1050,1230,0.62
O31	10	8	2	H267	3.21	0.08	600,780,0.71
O31	10	8	3	H160	0.06	3.04	600,780,0.49
O32	3	7	1	H34	4.57	1.31	1020,1200,0.23
O32	3	7	2	H287	0.65	3.44	870,1050,0.59
O32	3	7	3	H207	5.08	1.22	600,780,0.23
O33	9	1	1	H120	5.57	3.75	690,870,0.84
O33	9	1	2	H10	5.06	1.11	540,720,0.26
O33	9	1	3	H104	2.88	4.52	900,1080,0.29
O34	2	7	1	H289	5.23	2.85	840,1020,0.62
O34	2	7	2	H38	1.88	1.71	870,1050,0.77
O34	2	7	3	H2	4.11	4.27	660,840,0.34
O35	4	4	1	H12	4.96	3.91	570,750,0.31
O35	4	4	2	H169	5.83	0.71	960,1140,0.99
O35	4	4	3	H134	5.61	2.58	660,840,0.65
O36	7	5	1	H187	0.14	1.19	720,900,0.8
O36	7	5	2	H297	2.8	5.06	1020,1200,0.21
O36	7	5	3	H226	2.9	4.33	1080,1260,0.78
O37	2	8	1	H278	4.34	4.98	1020,1200,0.94
O37	2	8	2	H238	1.93	3.95	660,840,0.23
O37	2	8	3	H237	5.6	4.71	600,780,0.66
O38	7	9	1	H231	0.96	4.93	870,1050,0.5
O38	7	9	2	H119	5.24	4.14	570,750,0.79
O38	7	9	3	H15	2.39	0.34	690,870,0.28
O39	3	5	1	H276	1.6	3.53	630,810,0.66
O39	3	5	2	H101	0.13	0.75	600,780,0.82
O39	3	5	3	H25	2.36	5.43	1020,1200,0.23
O40	4	3	1	H77	4.13	3.41	570,750,0.92
O40	4	3	2	H166	1.47	5.45	840,1020,0.67
O40	4	3	3	H252	5.74	5.55	960,1140,0.56
O41	4	4	1	H276	1.6	3.53	630,810,0.66
O41	4	4	2	H243	3.65	3.31	960,1140,0.62
O41	4	4	3	H151	0.51	3.53	570,750,0.83
O42	10	5	1	H250	3.11	5.17	570,750,0.99
O42	10	5	2	H72	1.33	3.03	690,870,0.67
O42	10	5	3	H52	2.59	0.8	840,1020,0.75
O43	2	2	1	H169	5.83	0.71	960,1140,0.99
O43	2	2	2	H22	5.06	2.07	840,1020,0.23
O43	2	2	3	H10	5.06	1.11	540,720,0.26
O44	4	3	1	H26	0.2	5.71	840,1020,0.99
O44	4	3	2	H288	2.84	3.6	720,900,0.88
O44	4	3	3	H131	4.14	3.56	540,720,0.97
O45	6	9	1	H215	0.17	1.56	1020,1200,0.58
O45	6	9	2	H152	4.4	0.6	1080,1260,0.39
O45	6	9	3	H104	2.88	4.52	900,1080,0.29
O46	10	7	1	H3	3.17	0.27	1050,1230,0.47
O46	10	7	2	H115	2.24	3.71	1020,1200,0.5
O46	10	7	3	H221	0.94	2.74	660,840,0.71
O47	7	3	1	H238	1.93	3.95	660,840,0.23
O47	7	3	2	H161	5.32	0.17	690,870,0.72
O47	7	3	3	H270	0.21	1.77	870,1050,0.74
O48	6	8	1	H98	1.52	5.33	540,720,0.46
O48	6	8	2	H159	3.25	4.08	660,840,0.36
O48	6	8	3	H236	1.18	5.57	1080,1260,0.52
O49	5	6	1	H141	3.24	5.93	660,840,0.22
O49	5	6	2	H297	2.8	5.06	1020,1200,0.21
O49	5	6	3	H144	2.83	5.98	1050,1230,0.51
O50	4	9	1	H233	4.94	3.66	570,750,0.86
O50	4	9	2	H287	0.65	3.44	870,1050,0.59
O50	4	9	3	H32	5.32	2.18	720,900,0.87
O51	1	10	1	H255	4.8	5.95	720,900,0.2
O51	1	10	2	H37	1.34	0.36	1080,1260,0.31
O51	1	10	3	H59	0.15	0.94	960,1140,0.7
O52	1	5	1	H111	5.02	1.34	540,720,0.56
O52	1	5	2	H245	3.86	2.45	1050,1230,0.56
O52	1	5	3	H2	4.11	4.27	660,840,0.34
O53	6	1	1	H214	1.07	3.0	960,1140,0.44
O53	6	1	2	H294	2.69	2.45	570,750,0.35
O53	6	1	3	H245	3.86	2.45	1050,1230,0.56
